"stop_id","name","latitude","longitude","wheelchairBoarding","address"
2822,"Mori Via Filzi",45.854392,10.972143,2,"Mori Via Filzi"
2823,"Mori Via Don Sturzo",45.85334,10.97003,2,"Mori Via Don Sturzo"
2825,"Via All'adige",45.888336,11.018627,0,"Via All'adige"
2831,"Via Balista Ist. Veronesi",45.896064,11.030964,2,"Via Balista Ist. Veronesi"
2841,"Nogaredo Via Verdi",45.911618,11.02456,2,"Nogaredo Via Verdi"
2873,"Casette",45.880722,11.017851,0,"Casette"
2896,"Noriglio Scuole Elementari",45.881946,11.068808,2,"Noriglio Scuole Elementari"
2981,"Isera Scuole Elementari",45.882862,11.008239,2,"Isera Scuole Elementari"
2987,"Stadio Quercia",45.90113,11.036179,0,"Stadio Quercia"
2999,"Piazza Filzi Via Del Porto",45.883944,11.01814,2,"Piazza Filzi Via Del Porto"
3001,"Via Perosi",45.904236,11.044054,0,"Via Perosi"
3002,"Villa Lagarina Sc.Medie",45.917932,11.031627,2,"Villa Lagarina-Sc.Medie"
3005,"Stazione Fs",45.891786,11.034255,0,"Stazione Fs"
3006,"Via Benacense Scuole Ex Edili",45.880053,11.035461,2,"Via Benacense Scuole Ex Edili"
3010,"Nogaredo Via S.Biagio",45.911887,11.025335,2,"Nogaredo Via S.Biagio"
3011,"Viale Dei Colli Campolongo",45.887924,11.057295,2,"Viale Dei Colli Campolongo"
3012,"Viale Dei Colli Campolongo",45.887949,11.057573,2,"Viale Dei Colli Campolongo"
6015,"Strigno-Via Marconi 49",46.068378,11.522114,0,"Strigno-Via Marconi 49"
1178,"Lizzanella",45.876161,11.032031,0,"Lizzanella"
1431,"Via Craffonara",45.886658,11.034356,0,"Via Craffonara"
4797,"Costasavina Via S.Martino 27",46.060993,11.224454,0,"Via San Martino"
5609,"Borgo-Bocciodromo",46.051717,11.454155,0,"Borgo-Bocciodromo"
778,"Pinzolo",46.157164,10.765988,0,"Pinzolo"
801,"Campo Carlomagno",46.242978,10.840032,0,"Campo Carlomagno"
4037,"Gardolo-Cima",46.099389,11.111638,0,"Gardolo-Cima"
777,"Giustino-Hotell Royal",46.152049,10.766492,0,"Giustino-Hotell Royal"
2529,"Zambana",46.151196,11.09659,0,"Zambana"
2652,"Zambana Aicheri",46.154152,11.092792,0,"Zambana Aicheri"
2654,"Maso San Valentino",46.159261,11.09811,0,"Maso San Valentino"
150,"Povo Valoni",46.065746,11.146326,1,"Povo Valoni"
153,"Montevaccino di Sotto",46.109508,11.140097,2,"Montevaccino di Sotto"
4238,"Maso Quadrifoglio",46.173866,11.105303,0,"Maso Quadrifoglio"
4244,"Seio Paese",46.418672,11.127114,0,"Seio Paese"
4438,"Cazzano-Loc. Piazzoli 1",45.814436,10.963957,0,"Cazzano-Loc. Piazzoli 1"
4528,"Maso Tasin",46.027052,11.22216,0,"Maso Tasin"
4612,"Sorne-Stalla",45.810269,10.953964,0,"Sorne-Stalla"
4850,"Imer Via Meatoli",46.148666,11.796557,0,"Imer Via Meatoli"
5073,"Scanna Civ. 51",46.39474,11.02458,0,"Scanna Civ. 51"
5091,"Tobia-Gionghi",45.940362,11.262788,0,"Tobia-Gionghi"
5498,"Predazzo-Loc. Gac",46.300349,11.588872,0,"Predazzo-Loc. Gac"
5585,"Mechel Capitello--Civ. 28",46.348645,11.021343,0,"Mechel Capitello--Civ. 28"
5706,"Polsa Bivio",45.784295,10.944359,0,"Polsa Bivio"
5707,"Prada Bivio Per La Polsa",45.800632,10.955918,0,"Prada Bivio Per La Polsa"
196,"Ravina Chiesa",46.037726,11.107755,2,"Ravina Chiesa"
197,"Ravina Piazza",46.037878,11.108509,1,"Ravina Piazza"
212,"Romagnano Rimoni",46.016488,11.108269,1,"Romagnano Rimoni"
222,"San Donà",46.070879,11.139532,2,"San Donà"
224,"San Lazzaro Ponte Avisio",46.137885,11.118354,1,"San Lazzaro Ponte Avisio"
228,"Piazza Madonna Delle Laste",46.074103,11.135256,0,"Piazza Madonna Delle Laste"
229,"Sopramonte Piazza Oveno",46.071317,11.059207,2,"Piazza Oveno"
233,"Sopramonte 'Valle'",46.07595,11.055788,2,"Via della Vel del Molini"
234,"Sopramonte 'Novai'",46.067706,11.061545,1,"Sopramonte 'Novai'"
279,"Martignano Capitel",46.082132,11.127158,2,"Martignano Capitel"
289,"Ss 12 'Paludi'",46.102643,11.11049,2,"Ss 12 'Paludi'"
305,"Caneppele Goio",46.094431,11.105006,2,"Caneppele Goio"
310,"Conci De Riccabona",46.039645,11.140944,2,"Conci De Riccabona"
319,"Degasperi 'Big Center'",46.044947,11.128128,2,"Degasperi 'Big Center'"
342,"Gandhi 'Parco Anna Frank'",46.051689,11.124402,1,"Gandhi 'Parco Anna Frank'"
383,"Menguzzato 'Centro Civico'",46.040449,11.13169,1,"Menguzzato 'Centro Civico'"
425,"Solteri Largaiolli",46.090005,11.120776,1,"Solteri Largaiolli"
439,"Sp 90 'Maso Prudenza'",46.028867,11.111521,2,"Sp 90 'Maso Prudenza'"
446,"Vittorio Veneto 'S.Giuseppe'",46.057772,11.119307,1,"Via Vittorio Veneto/ S. Giuseppe"
451,"Venezia Cave",46.066491,11.132676,2,"Venezia Cave"
484,"Villazzano Piazza Nicolini",46.048986,11.145976,1,"Villazzano Piazza Nicolini"
1302,"Marco Via Alla Ghiffa",45.840222,11.009563,2,"Marco Via Alla Ghiffa"
1335,"Viale Dei Colli 'Distributore'",45.887518,11.059253,2,"Viale dei Colli"
1362,"Via Benacense Parco Ferrari",45.877921,11.033242,1,"Via Benacense Parco Ferrari"
1391,"Via Paoli",45.891431,11.040037,0,"Rovereto-Via Paoli"
1398,"Via Puccini Via Perosi",45.903785,11.045042,1,"Via Puccini Via Perosi"
2221,"Casa Nel Bosco",45.882386,11.076318,0,"Casa Nel Bosco"
2246,"Mori Piazza Cal di Ponte",45.85172,10.977892,2,"Mori Piazza Cal di Ponte"
2289,"Ss.240 'Millennium Sud'",45.868678,11.014119,2,"Ss.240 'Millennium Sud'"
2296,"Saltaria",45.895205,11.067408,2,"Saltaria"
2395,"S.Bernardo",46.40124,10.845317,0,"Frazione San Bernardo"
2309,"Via Della Libertà",45.884868,11.017591,0,"Via Della Libertà"
2322,"Via Puccini Via Donizetti",45.901706,11.046261,1,"Via Puccini Via Donizetti"
2375,"Trieste 'Busa'",46.064822,11.135627,1,"Trieste 'Busa'"
2430,"Sanseverino Monte Baldo",46.057694,11.11258,2,"Sanseverino Monte Baldo"
2502,"Vigo Meano Don Perugini",46.132987,11.133921,2,"Vigo Meano Don Perugini"
2668,"Fersina 'Zona Artigianale'",46.038207,11.124589,1,"Fersina 'Zona Artigianale'"
2676,"Via Cittadella Via Mozart",45.901288,11.040122,1,"Via Cittadella Via Mozart"
2767,"Vigo Meano 'S.Pietro'",46.128251,11.134574,1,"Vigo Meano 'S.Pietro'"
2768,"Via Unione Scuole Filzi",45.888575,11.024197,2,"Via Unione Scuole Filzi"
2801,"Vela 'Scuole S.Vigilio'",46.081292,11.102659,1,"Vela 'Scuole S.Vigilio'"
2833,"Povo 'Polo Scientifico' Ovest",46.067348,11.150372,1,"Povo 'Polo Scientifico' Ovest"
2927,"Venezia 'Port'aquila'",46.069525,11.127855,1,"Venezia 'Port'aquila'"
1888,"Vanza",45.852886,11.077952,0,"Vanza"
2973,"Piazzale Divisioni Alpine",46.071069,11.109927,1,"Piazzale Divisioni Alpine"
2991,"Parcheggio Area Camper",46.034263,11.127218,0,"Parcheggio Area Camper"
11,"Castello di Fiemme",46.281206,11.434741,0,"Castello di Fiemme"
51,"Alba di Canazei-Hotel Ariston",46.466319,11.780898,0,"Alba di Canazei-Hotel Ariston"
81,"Gardolo-Loc.Lamar",46.129071,11.109731,0,"Gardolo-Loc.Lamar"
105,"Faver-Ufficio Postale",46.183755,11.240754,0,"Faver-Ufficio Postale"
117,"Molina di F.-Via Segherie",46.272436,11.424112,0,"Molina di F.-Via Segherie"
135,"Gardolo-Cicli Moser",46.102641,11.110469,0,"Ss 12 'Paludi'"
578,"Trento-Via Valsugana",46.068327,11.136287,0,"Trento-Via Valsugana"
597,"Centrale di Bedollo",46.160828,11.302262,0,"Centrale di Bedollo"
612,"Trento-Port'aquila",46.069905,11.128513,0,"Trento-Port'aquila"
614,"Civezzano-Centro Europa",46.083653,11.198164,0,"Civezzano-Centro Europa"
667,"Stramentizzo-Bivio",46.266408,11.406559,0,"Stramentizzo-Bivio"
695,"S.Orsola-Loc. Doss Martin",46.11467,11.3076,0,"S.Orsola-Loc. Doss Martin"
725,"Cadine",46.088572,11.064986,0,"Cadine"
727,"Vigolo Baselga-Paese",46.081449,11.044965,0,"Vigolo Baselga - Paese - Dir. Tione"
843,"Sardagna-Maso Scala",46.069871,11.097749,0,"Sardagna-Maso Scala"
849,"Vaneze-Bivio Prà Della Fava",46.056968,11.076349,0,"Vaneze-Bivio Prà Della Fava"
858,"Ponte Ragoli-Ss.237 Dir.Sarche",46.050263,10.786769,0,"Ponte Ragoli-Ss.237 Dir.Sarche"
872,"Vaneze-Sp.85",46.051411,11.069391,0,"Vaneze-Sp.85"
873,"Vaneze-Norge",46.049242,11.06666,0,"Vaneze-Norge"
948,"Olle-Via Del Boaletto",46.040761,11.465108,0,"Olle-Via Del Boaletto"
962,"Pergine V.-Viale Dante",46.065908,11.228116,0,"Pergine V.-Viale Dante"
1002,"Castello Tesino",46.064873,11.633294,0,"Castello Tesino"
1039,"Casalino-Stadio Del Ghiaccio",46.072183,11.235642,0,"Casalino-Stadio Del Ghiaccio"
1075,"S.Lucia",46.003159,11.840783,0,"S.Lucia"
1082,"Arten",46.008708,11.831534,0,"Via Nuova"
1121,"Calliano-Grafiche Manfrini",45.928835,11.093172,0,"Ss.12 Campagnole"
1125,"Rovereto-V.Le Trento",45.900157,11.041998,0,"Rovereto (V.le Trento)"
1148,"Riva Del G. C.Comm. 2000",45.896469,10.851309,0,"Riva Del G. C.Comm. 2000"
1188,"Trento-Man",46.037835,11.130486,0,"Via di Madonna Bianca"
1189,"Trento-Ponte Cavaleggeri",46.059353,11.126297,0,"Corso 3 Novembre 1918"
1200,"Bellamonte-Albergo Zaluna",46.314589,11.647139,0,"Bellamonte-Albergo Zaluna"
1268,"Torcegno-Segheria",46.07477,11.451065,0,"Torcegno-Segheria"
1469,"Ceniga",45.951387,10.900851,0,"Via Arco"
1484,"Miola",46.126782,11.246524,0,"Miola"
1501,"Miola-Bivio Ferrari/Miola",46.124923,11.243146,0,"Miola-Bivio Ferrari/Miola"
1519,"Ville Del Monte",45.930259,10.822412,0,"Ville Del Monte"
1536,"Trento-Via M.Baldo",46.057536,11.117437,0,"Trento-Via M.Baldo"
1575,"Breguzzo-Loc. Petò",46.018713,10.711183,0,"Breguzzo-Loc. Petò"
1886,"Vanza Vn",45.854586,11.078518,0,"Vanza Vn"
1625,"Fontanedo",45.978898,10.666773,0,"Fontanedo"
1652,"Stenico-Scuola",46.04986,10.856623,0,"Stenico-Scuola"
1698,"Strigno-Loc. Colle",46.067492,11.515873,0,"Strigno-Loc. Colle"
1749,"Vigo Cavedine Bivio",45.978039,10.977663,0,"Vigo Cavedine Bivio"
1765,"Pasina Bivio",45.905638,10.851485,0,"Pasina Bivio"
1772,"Romagnano-Sp131 Km 1",46.012418,11.106722,0,"Romagnano-Sp131 Km 1"
1795,"Garniga-Piazza Lago",46.004809,11.08584,0,"Garniga-Piazza Lago"
1869,"Rovereto-Ex Cartiera Ati",45.887115,11.050652,0,"Via Vicenza"
1884,"Boccaldo Alta",45.857597,11.087987,0,"Boccaldo Alta"
1896,"Lizzana-Rovercenter",45.864519,11.029207,0,"Lizzana-Rovercenter"
1956,"Calliano-Bivio Folgaria",45.933019,11.09672,0,"Calliano-Bivio Folgaria"
1967,"Rovereto-Via Bellavista",45.89092,11.047005,0,"Rovereto-Via Bellavista"
1970,"Noriglio-Beccachè",45.882075,11.071791,0,"Noriglio-Beccachè"
1971,"Costa di Noriglio",45.884272,11.07299,0,"Costa Capolinea"
2019,"Rovereto-Via Dante",45.886462,11.040333,0,"Via Dante"
2036,"Rovereto-S.Maria",45.883632,11.040799,0,"Piazzale S.Maria Ospedale"
2063,"Valmorbia-Bivio Dosso",45.816939,11.094622,0,"Valmorbia-Bivio Dosso"
2077,"Piano di Vallarsa",45.771493,11.135679,0,"Piano di Vallarsa"
2132,"Saccone-Loc. Al Bus",45.796067,10.965987,0,"Saccone-Loc. Al Bus"
2241,"Rocce Rosse",46.031915,11.045708,0,"Rocce Rosse"
2274,"Ponte Arche Sp5 Civ. 1",46.03511,10.868135,0,"Ponte Arche Sp5 Civ. 1"
2319,"Rovereto-Via Barattieri",45.896492,11.040687,0,"Rovereto-Via Barattieri"
2358,"Regnana Via Dei Tamagi",46.158144,11.303494,0,"Regnana Via Dei Tamagi"
2377,"Falcade Bivio Passo Valles",46.360072,11.844299,0,"Falcade Bivio Passo Valles"
2418,"Dimaro P.Zza Centrale",46.325262,10.874894,0,"Dimaro"
2466,"Marilleva 'Albergo Sole Alto'",46.29852,10.818789,0,"Marilleva 'Albergo Sole Alto'"
1175,"Ravazzone di Mori",45.858717,10.990649,0,"Ravazzone"
2468,"Marilleva 1400 'Ag.Alpitour'",46.302481,10.810259,0,"Marilleva 1400 'Ag.Alpitour'"
2533,"Spormaggiore Zona Industriale",46.227458,11.051655,0,"Spormaggiore Zona Industriale"
2553,"Fai Paganella",46.177583,11.069132,0,"Fai Paganella"
2562,"Rallo",46.342731,11.046707,0,"Rallo"
2566,"Tuenno",46.325965,11.022364,0,"Tuenno"
2616,"Pozza di Fassa 'Loc. Vac'",46.432642,11.687083,0,"Pozza di Fassa 'Loc. Vac'"
2643,"Masi di Vigo-Bivio",46.24899,11.068939,0,"Masi di Vigo-Bivio"
2697,"Campodenno-Bivio",46.2588,11.032814,0,"Campodenno-Bivio"
2708,"Cavareno-Loc. Piena",46.402899,11.132187,0,"Cavareno-Loc. Piena"
1463,"Gaggiolo",45.993529,10.926561,0,"Gaggiolo"
2718,"Ruffrè-Giordani",46.419337,11.175865,0,"Ruffrè-Giordani"
2803,"Sornello-Piazzale Ex Dogana",46.182122,11.122684,0,"Sornello-Piazzale Ex Dogana"
2809,"Pergolese-Inc Via Dos Dei Pini",46.030486,10.95882,0,"Pergolese-Inc Via Dos Dei Pini"
2816,"Daiano-Ss620 Bivio Per Daiano",46.299754,11.452598,0,"Daiano-Ss620 Bivio Per Daiano"
3308,"Rovereto Scuola Ex Edili",45.879909,11.035312,0,"Via Benacense"
3960,"Trento-Via Guardini",46.091632,11.119298,0,"Trento-Via Guardini"
3969,"Pietramurata-Stab.Mecc.Sarca",46.025811,10.944803,0,"Pietramurata-Stab.Mecc.Sarca"
4108,"Riva V.Le Rovereto Coop",45.881839,10.854328,0,"Riva V.Le Rovereto Coop"
4261,"Rovereto-Ospedale",45.881862,11.038386,0,"Rovereto-Ospedale"
4269,"Marco",45.841432,11.008357,0,"Marco. - Chiesa - Dir. Trento"
4286,"S.Orsola Bivio Loc. Dosi",46.093569,11.283177,0,"S.Orsola Bivio Loc. Dosi"
4383,"S.Michele Sp 58 Convitto",46.195558,11.13484,0,"S.Michele Sp 58 Convitto"
4466,"Cavareno Via Roma Civ. 20",46.405818,11.135391,0,"Cavareno Via Roma Civ. 20"
4616,"Povo Via Mesiano",46.064943,11.141679,0,"Mesiano 'Stazione Fs'"
4687,"Cembra-Loc. Predole 23/2",46.169154,11.209925,0,"Cembra-Loc. Predole 23/2"
4693,"Cagno'-Terrazza Dei Sapori",46.393652,11.034126,0,"Cagno'-Terrazza Dei Sapori"
4721,"Rovereto-Ist. Veronesi",45.891286,11.034323,0,"Via del Brennero"
4743,"Riva V.Rovereto Dif. Coop",45.881612,10.854462,0,"Riva V.Rovereto Dif. Coop"
4749,"Riva Del G Vle Dante Alighieri",45.886213,10.844356,0,"Riva Del G Vle Dante Alighieri"
5049,"Rocce Rosse-Nuovi Golfi",46.032921,11.049854,0,"Rocce Rosse-Nuovi Golfi"
5077,"S.Michele 'Fondazione-Mensa'",46.194907,11.135489,0,"S.Michele 'Fondazione-Mensa'"
5141,"Coredo Via Zambaroni 12",46.349177,11.088842,0,"Coredo Via Zambaroni 12"
2467,"Marilleva 'Telecabina'",46.300719,10.81381,0,"Marilleva 'Telecabina'"
5150,"Campitello Hotel Salvan",46.474285,11.73838,0,"Campitello Hotel Salvan"
5152,"Mori-Trenitalia",45.861249,11.002346,0,"Mori"
5696,"Tomaselli Sp39 'Chiesetta'",46.06909,11.528336,0,"Tomaselli Sp39 'Chiesetta'"
5701,"Roveda-Maso Stiopetteri",46.071529,11.302337,0,"Roveda-Maso Stiopetteri"
5717,"Cimego Chiesa",45.912842,10.612673,0,"Via Damiano Chiesa"
5936,"Vigo di Fassa Prà De Carolina",46.418311,11.676947,0,"Vigo di Fassa Prà De Carolina"
166,"S.Francesco Porta Nuova",46.066776,11.126346,1,"Viale San Francesco d'Assisi"
167,"Piazza Vicenza",46.062137,11.132764,0,"Piazza Vicenza"
2245,"Mori Bar Centrale",45.851666,10.978853,2,"Via G. Marconi"
3009,"Volano Casa di Riposo",45.920407,11.066981,2,"Volano Casa di Riposo"
55,"Penia-Hotel Panarel",46.456572,11.801537,0,"Penia-Hotel Panarel"
98,"Lisignago-Loc.Bedin",46.164966,11.203565,0,"Lisignago-Loc.Bedin"
99,"Cembra-Cimitero",46.174519,11.217348,0,"Cembra- Dir. Cavalese"
1248,"Trento-Via Valsugana",46.06912,11.136319,0,"Via Venezia"
128,"Lisignago",46.160227,11.187885,0,"Lisignago"
795,"M.Campiglio Des Alpes",46.230343,10.827885,0,"M.Campiglio Des Alpes"
798,"M.Campiglio Brenta Alta",46.231942,10.826145,0,"M.Campiglio Brenta Alta"
884,"Zuclo",46.03416,10.747301,0,"Zuclo"
1071,"Ponte Serra",46.029632,11.762566,0,"Strada Regionale 50"
1106,"Primolano-Staz. Fs",45.965663,11.701313,0,"Primolano"
1173,"Mori-Bar Centrale",45.851608,10.978989,0,"Via G. Marconi"
1891,"Pozzacchio",45.834522,11.082925,0,"Frazione Pozzacchio"
5727,"Mezzolordo Ex Sc. Media",46.216707,11.092588,0,"Mezzolordo Ex Sc. Media"
2238,"Torbole",45.87086,10.875738,0,"Torbole"
2246,"Cembra-Cimitero",46.174568,11.217545,0,"Via San Maria"
2353,"Costa di Cimone",45.978262,11.060241,0,"Frazione Costa"
2383,"Lisignago-Casa di Riposo",46.161789,11.198439,0,"Lisignago-Casa di Riposo"
2417,"Dimaro Coop",46.327363,10.872176,0,"Dimaro Coop"
2447,"Mezzana Despar",46.315749,10.802461,0,"Via IV Novembre"
2465,"Marilleva 900",46.314155,10.811592,0,"Marilleva 900"
2351,"Luxottica-Agordo",46.284248,12.021344,0,
3002,"Cembra-Polo Scolastico",46.172897,11.223458,0,"Cembra-Polo Scolastico"
4021,"Lisignago-Campo Sportivo",46.158861,11.192014,0,"Lisignago-Campo Sportivo"
2469,"Marilleva 1400 'Resid. Lores'",46.30361,10.809153,0,"Marilleva 1400 'Resid. Lores'"
5805,"Canazei-Via Pareda",46.47629,11.770958,0,"Canazei-Via Pareda"
5814,"Mezzana-Est",46.317146,10.806872,0,"Via IV Novembre"
5940,"Panchià-Casa Cantoniera",46.287224,11.531961,0,"Panchià-Casa Cantoniera"
5942,"Predazzo Via Fiamme Gialle",46.303587,11.593642,0,"Predazzo Via Fiamme Gialle"
5944,"Predazzo-Distributore Agip",46.317177,11.597112,0,"Predazzo-Distributore Agip"
5945,"Predazzo-Loc. Fol",46.32233,11.597912,0,"Predazzo-Loc. Fol"
5948,"Forno",46.34722,11.624669,0,"Forno"
5949,"Forno-Albergo Foresta",46.355078,11.634437,0,"Forno-Albergo Foresta"
5952,"Moena-Albergo Trentino",46.373211,11.655352,0,"Moena"
5954,"Moena-Pezzè",46.381214,11.665691,0,"Moena-Pezzè"
5955,"Soraga-Hotel Al Lago",46.392382,11.6667,0,"Soraga-Hotel Al Lago"
5959,"Pera di Fassa-Loc. Al Ponte",46.441657,11.695427,0,"Pera di Fassa-Loc. Al Ponte"
5964,"Tione-Via Circonvallazione 65",46.036584,10.72816,0,"Tione-Via Circonvallazione 65"
5968,"Strembo",46.120371,10.751922,0,"Strembo"
5969,"Caderzone Bivio Con Via Pozze",46.124768,10.754291,0,"Caderzone Bivio Con Via Pozze"
207,"Romagnano 7 Fontane",46.014689,11.105064,2,"Romagnano 7 Fontane"
211,"Romagnano Rimoni",46.016782,11.108221,1,"Romagnano Rimoni"
257,"Gardolo 4 Nov. Canova",46.098861,11.112925,1,"Gardolo 4 Nov. Canova"
1301,"Marco",45.836852,11.011188,0,"Marco"
1373,"Viale Dei Colli Sc. Alberghiera",45.891046,11.047336,2,"Viale dei Colli"
3138,"Bezzecca-Via Lamarmora",45.897422,10.720162,0,"Bezzecca-Via Lamarmora"
5624,"Marilleva 1400",46.304257,10.809213,0,"Marilleva 1400"
5671,"Marilleva Sp 206 Km 6.4",46.303907,10.832291,0,"Marilleva Sp 206 Km 6.4"
1481,"Tesero Bivio",46.285506,11.523799,0,"Tesero Bivio"
5811,"Mezzana-Ovest",46.316597,10.798333,0,"Mezzana-Ovest"
5813,"Mezzana Caseificio",46.315525,10.801259,0,"Mezzana Caseificio"
5937,"Tesero-Giardino Dolomiti",46.29229,11.485726,0,"Tesero-Giardino Dolomiti"
5938,"Tesero-Loc. Piera R",46.291372,11.492807,0,"Tesero-Loc. Piera R"
5939,"Tesero-Via Roma",46.289253,11.503194,0,"Tesero-Via Roma"
2022,"Bivio Porte di Trambileno",45.883259,11.051312,0,"SP89"
5971,"Caderzone-Off. Alfa Romeo",46.131787,10.764304,0,"Caderzone-Off. Alfa Romeo"
5972,"Giustino",46.145927,10.768305,0,"Giustino"
5974,"S.Antonio di Mav.-Loc. Pozze",46.183791,10.777007,0,"S.Antonio di Mav.-Loc. Pozze"
5977,"S.Antonio di M.-Rio V.Rastrel",46.195343,10.795758,0,"S.Antonio di M.-Rio V.Rastrel"
5978,"S.Antonio di M.-Palù",46.197373,10.797107,0,"S.Antonio di M.-Palù"
5979,"Madonna di C.-Loc.Paluac",46.205362,10.81326,0,"Madonna di C.-Loc.Paluac"
5982,"Madonna di Campiglio-Vvff",46.22454,10.825264,0,"Madonna di Campiglio-Vvff"
5983,"Madonna di C.-Laghetto",46.226019,10.827868,0,"Madonna di C.-Laghetto"
5984,"Madonna di C.-Biv. V.Nambino",46.235465,10.826428,0,"Madonna di C.-Biv. V.Nambino"
6046,"Mori-Bivio Sud",45.853367,10.967981,0,"Mori-Bivio Sud"
350,"Gocciadoro 'Arcate'",46.05491,11.133806,1,"Gocciadoro 'Arcate'"
423,"Solteri 'Piazzina'",46.085516,11.122391,2,"Solteri 'Piazzina'"
490,"Zell Marnighe",46.080366,11.138214,1,"Zell Marnighe"
1349,"Lizzana Scuole Medie",45.870623,11.031133,1,"Via G.Panizza"
1350,"Lizzanella Ss.12",45.875522,11.031822,2,"Lizzanella Ss.12"
1357,"Via Benacense Via Fiume",45.882042,11.03836,1,"Via Benacense Via Fiume"
1413,"Viale Trento Via Magazol",45.899616,11.042207,1,"Viale Trento Via Magazol"
2266,"Noriglio Mon. Ai Caduti",45.883665,11.070377,2,"Noriglio Mon. Ai Caduti"
2374,"Trieste Fiume",46.063369,11.133421,2,"Trieste Fiume"
2384,"Zambra 'Top Center'",46.091124,11.117966,2,"Trento-Via Zambra-Top Center"
2492,"Roncafort Bettine",46.097544,11.10222,1,"Roncafort Bettine"
2682,"Povo Sommarive",46.065586,11.150448,2,"Povo Sommarive"
2763,"Gard.D.Mezzo Dos D.La Luna",46.115344,11.117269,2,"Gard.D.Mezzo Dos D.La Luna"
2828,"Interporto 'Sait'",46.11337,11.090118,1,"Interporto 'Sait'"
2924,"Cadine Della Fornas",46.086923,11.069368,2,"Cadine Della Fornas"
2984,"Via Parteli",45.896553,11.03662,0,"Via Parteli"
80,"Gardolo-Bivio Spini",46.118886,11.106155,0,"Gardolo-Bivio Spini"
133,"Lamar di Gardolo-Ss.12-Ftm",46.125856,11.107861,0,"Lamar di Gardolo-Ss.12-Ftm"
134,"Gardolo-Ss.12",46.108559,11.108767,0,"Gardolo-Ss.12"
532,"Trento-Via Giusti",46.063168,11.119074,0,"Trento-Via Giusti"
611,"Ponte Alto",46.073949,11.150317,0,"Ponte Alto"
5916,"Bezzecca-Via Lamarmora",45.89661,10.71966,0,"Bezzecca-Via Lamarmora"
1612,"Lodrone",45.829192,10.535456,0,"Lodrone"
6049,"Linfano Bivio",45.875583,10.871503,0,"Bivio Linfano"
6056,"S.Martino di C.-Motel Taufer",46.252478,11.802392,0,"S.Martino di C.-Motel Taufer"
6058,"Valmesta Bivio Rif.Dismoni",46.222916,11.808835,0,"Valmesta Bivio Rif.Dismoni"
1183,"Volano",45.917749,11.063577,0,"Volano Ss.12"
6065,"Imer-Via Nazionale 1",46.151919,11.800797,0,"Imer-Via Nazionale 1"
6066,"Imer Via Nazionale 144",46.149793,11.791693,0,"Imer Via Nazionale 144"
6069,"Pontet",46.106741,11.774054,0,"Pontet"
6076,"Feltre-Ospedale",46.021853,11.908009,0,"Feltre Ospedale Civile"
6077,"Feltre Pasquer",46.021084,11.919118,0,"Le Braite"
6084,"Padergnone-Case Enel",46.058818,10.982886,0,"Padergnone-Case Enel"
6085,"Padergnone-Loc.Barbazan",46.060053,10.990529,0,"Padergnone-Loc.Barbazan"
6087,"Vezzano",46.078435,11.000157,0,"Vezzano"
6090,"Zuclo Ss237 'Superm. Lidl'",46.040152,10.748601,0,"Zuclo Ss237 'Superm. Lidl'"
6091,"Preore",46.046154,10.75811,0,"Preore"
6092,"Preore-Loc. Molina",46.047774,10.764534,0,"Preore-Loc. Molina"
6093,"Sarche-Bar Miravalle",46.044456,10.944797,0,"Sarche-Bar Miravalle"
173,"Tanzengiale Ovest Pezcoller",46.047739,11.113564,2,"Tanzengiale Ovest Pezcoller"
100,"Ss 12 'Le Caverne'",46.030338,11.132911,1,"Ss 12 'Le Caverne'"
193,"Ravina Masere",46.039202,11.112293,1,"Ravina Masere"
723,"Trento-Via Brescia 4",46.070701,11.112276,0,"Via Brescia"
841,"Trento-Maso Pedrotti",46.07556,11.098223,0,"Trento-Maso Pedrotti"
871,"Vaneze",46.051918,11.071938,0,"Vaneze"
1100,"Povo-Mesiano",46.066119,11.142772,0,"Via Mesiano"
1115,"Acquaviva",45.989952,11.12278,0,"Acquaviva"
1124,"S.Ilario",45.908274,11.040552,0,"S.Ilario Sav."
1187,"Mattarello",46.005251,11.126637,0,"Via Nazionale"
1531,"Trento-Osp. S.Chiara",46.058154,11.131198,0,"Via Bolghera / S. Antonio"
1532,"Trento-Ospedale S.Camillo",46.065482,11.131826,0,"Giovanelli 'Osp. S.Camillo'"
1535,"Trento-Via Barbacovi",46.064481,11.129758,0,"Via Francesco Barbacovi"
1705,"Barcesino",45.870893,10.781512,0,"Barcesino"
1771,"Romagnano-Sp 131 Km 2",46.009349,11.119329,0,"Romagnano-Sp 131 Km 2"
1773,"Romagnano-Cava Lonardi",46.007832,11.10792,0,"Romagnano-Cava Lonardi"
1800,"Ravina Bivio",46.037512,11.114096,0,"Ravina 'Case Itea'"
1813,"Valsorda",46.007836,11.156884,0,"Valsorda"
1866,"Rovereto-Via Craffonara",45.88659,11.034169,0,"Via Craffonara"
1893,"Rovereto-Ospedale",45.881832,11.038063,0,"Rovereto-Ospedale"
1968,"Campolongo-Noriglio",45.887004,11.063812,0,"Viale dei Colli"
1969,"Noriglio",45.884541,11.069559,0,"Noriglio Via Dei Cimbri"
2213,"Trento-Via Bezzi",46.058466,11.11927,0,"Bezzi Filzi"
2243,"Rovereto-Via Vannetti",45.890246,11.035597,0,"Via Cesari Stazione Fs"
